3362207,00:00:00,ASCENT,0,,,,,-7.48,80.22,16953.21,-46.75,0.0,-0.884,0.043,-0.436,81.60,41.39,78.42
3363207,00:00:00,ASCENT,0,,,,,-7.49,80.12,16960.13,-46.69,0.0,-0.911,-0.001,-0.469,15.86,29.94,26.12
3364207,00:00:00,ASCENT,0,,,,,-7.49,80.05,16964.62,-46.75,0.0,-1.077,-0.006,-0.548,33.90,26.19,38.57
3365207,00:00:00,ASCENT,0,,,,,-7.50,79.96,16970.34,-46.75,0.0,-1.018,0.000,-0.531,27.57,25.23,25.84
3366207,00:00:00,ASCENT,0,,,,,-7.50,79.91,16973.51,-46.75,0.0,-0.906,-0.020,-0.507,18.92,20.55,31.19
3367207,00:00:00,ASCENT,0,,,,,-7.51,79.83,16979.02,-46.75,0.0,-0.848,0.005,-0.430,62.82,26.95,83.75
3368207,00:00:00,ASCENT,0,,,,,-7.51,79.77,16982.51,-46.81,0.0,-0.942,0.008,-0.476,6.57,26.24,-2.42
3369207,00:00:00,ASCENT,0,,,,,-7.52,79.69,16988.03,-46.75,0.0,-0.857,-0.025,-0.485,-36.40,14.82,-16.89
3370207,00:00:00,ASCENT,0,,,,,-7.52,79.61,16993.25,-46.75,0.0,-0.875,-0.026,-0.556,6.78,0.24,7.76
3371207,00:00:00,ASCENT,0,,,,,-7.52,79.52,16998.77,-46.81,0.0,-0.753,-0.021,-0.507,9.70,-7.18,1.71
3372207,00:00:00,ASCENT,0,,,,,-7.53,79.43,17005.04,-46.81,0.0,-0.665,0.001,-0.515,98.85,-2.25,76.22
3373207,00:00:00,ASCENT,0,,,,,-7.54,79.37,17008.65,-46.75,0.0,-0.835,-0.013,-0.559,-47.08,-8.73,-23.70
3374207,00:00:00,ASCENT,0,,,,,-7.54,79.31,17012.96,-46.75,0.0,-0.849,-0.012,-0.609,-81.51,-4.02,-62.89
3375207,00:00:00,ASCENT,0,,,,,-7.56,79.24,17017.61,-46.69,0.0,-0.809,-0.029,-0.561,-31.72,-7.21,-22.02
3376207,00:00:00,ASCENT,0,,,,,-7.56,79.16,17022.45,-46.69,0.0,-0.717,-0.038,-0.523,16.67,-7.08,5.05
3377207,00:00:00,ASCENT,0,,,,,-7.57,79.06,17029.13,-46.62,0.0,-0.758,-0.037,-0.551,-17.52,-6.40,-12.19
3378207,00:00:00,ASCENT,0,,,,,-7.57,78.97,17035.21,-46.62,0.0,-0.834,-0.028,-0.613,-51.97,-8.27,-27.74
3379207,00:00:00,ASCENT,0,,,,,-7.58,78.91,17038.83,-46.69,0.0,-0.747,-0.044,-0.567,-19.63,-15.29,-11.67
